,0
1838,"[3.74105369e-01 1.47415948e-03 7.27190972e-01 3.36000382e-03
 1.05928481e+00 4.65792498e-03 1.37135849e+00 6.39552735e-03
 1.66244040e+00 7.54520654e-03 1.93450176e+00 9.16256326e-03
 2.18757057e+00 1.02479895e-02 2.42261843e+00 1.18290896e-02
 2.64067296e+00 1.29342519e-02 2.84173416e+00 1.35634764e-02
 3.02780123e+00 1.37727558e-02 3.19884619e+00 1.45616981e-02
 3.35489703e+00 1.49306953e-02 3.49795296e+00 1.49357400e-02
 3.62798599e+00 1.55764403e-02 3.74502412e+00 1.58531882e-02
 3.85006695e+00 1.57939800e-02 3.94308649e+00 1.63984237e-02
 4.02511034e+00 1.66949076e-02 4.09513890e+00 1.66554355e-02
 4.15517137e+00 1.63359999e-02 4.20517977e+00 1.67362090e-02
 4.24422048e+00 1.58288502e-02 4.27420872e+00 1.66687405e-02
 4.28623201e+00 1.60050886e-02 4.28623201e+00 1.60050886e-02
 4.28623201e+00 1.60050886e-02 4.28623201e+00 1.60050886e-02
 4.28623201e+00 1.60050886e-02 4.28623201e+00 1.60050886e-02]"
1839,"[ 6.26077372e-01 -1.76757419e-03  1.23715739e+00 -3.25322008e-03
  1.83222145e+00 -5.43796580e-03  2.41026971e+00 -8.30301614e-03
  2.97132097e+00 -1.08485477e-02  3.51539403e+00 -1.20747372e-02
  4.04045165e+00 -1.39436409e-02  4.54751246e+00 -1.54742306e-02
  5.03659523e+00 -1.56666830e-02  5.50466293e+00 -1.64642592e-02
  5.95275295e+00 -1.58861075e-02  6.37984667e+00 -1.49132563e-02
  6.78492550e+00 -1.45267336e-02  7.16802700e+00 -1.27268927e-02
  7.52713274e+00 -1.04759664e-02  7.86422357e+00 -8.81136876e-03
  8.17631882e+00 -6.67689057e-03  8.46439951e+00 -5.09115046e-03
  8.72848444e+00 -3.05432506e-03  8.96757379e+00 -5.47619168e-04
  9.18262979e+00  4.10525299e-04  9.37468985e+00  1.80095983e-03
  9.54373518e+00  2.62386106e-03  9.69078439e+00  3.86025714e-03
  9.81881817e+00  4.45393904e-03  9.92683668e+00  4.42370198e-03
  1.00178770e+01  5.71280702e-03  1.00938824e+01  5.28419366e-03
  1.01558902e+01  5.11871337e-03  1.03369334e+01  5.71607196e-03]"
1840,"[ 8.48009216e-01 -6.07977045e-04  1.66402269e+00 -2.34394575e-03
  2.44403645e+00 -4.22391407e-03  3.18805050e+00 -6.24788201e-03
  3.89506884e+00 -9.41984155e-03  4.56308750e+00 -1.27478007e-02
  5.19110647e+00 -1.62357594e-02  5.78112975e+00 -2.08757097e-02
  6.33114935e+00 -2.46756675e-02  6.84217326e+00 -2.96316170e-02
  7.31619747e+00 -3.47355660e-02  7.75122199e+00 -3.99955147e-02
  8.15025080e+00 -4.63994549e-02  8.51427589e+00 -5.19434028e-02
  8.84330126e+00 -5.76273503e-02  9.14032688e+00 -6.34392975e-02
  9.40434877e+00 -6.83832523e-02  9.63837089e+00 -7.34472068e-02
  9.84438925e+00 -7.76231690e-02  1.00234038e+01 -8.09071389e-02
  1.01774186e+01 -8.42911086e-02  1.03084295e+01 -8.67670860e-02
  1.04184407e+01 -8.93270631e-02  1.05094479e+01 -9.09630481e-02
  1.05834513e+01 -9.16670409e-02  1.06424549e+01 -9.24310335e-02
  1.06894545e+01 -9.22430340e-02  1.07254582e+01 -9.30990264e-02
  1.07534580e+01 -9.29870267e-02  1.09534724e+01 -9.61869968e-02]"
1841,"[ 3.00644410e-02 -1.06272771e-03  5.82427065e-02 -2.79054376e-03
  8.32591649e-02 -4.57290464e-03  1.06056904e-01 -6.07726618e-03
  1.27579011e-01 -6.97108421e-03  1.46271855e-01 -8.86253476e-03
  1.64632154e-01 -9.81089762e-03  1.80773735e-01 -1.04812611e-02
  1.96915315e-01 -1.11516247e-02  2.13056895e-01 -1.18219882e-02
  2.28865931e-01 -1.15492640e-02  2.45007512e-01 -1.22196276e-02
  2.62702723e-01 -1.12818151e-02  2.81673566e-01 -1.09545461e-02
  3.01587497e-01 -1.02947329e-02  3.24330691e-01 -8.63728724e-03
  3.50235692e-01 -6.92529673e-03  3.79302501e-01 -5.15876140e-03
  4.12474204e-01 -3.00513706e-03  4.49750802e-01 -4.64423721e-04
  4.92407927e-01  1.85283511e-03  5.40113035e-01  4.88972712e-03
  5.95084845e-01  8.36825296e-03  6.56380269e-01  1.19558685e-02
  7.26828570e-01  1.66502061e-02  8.05208662e-01  1.99000023e-02
  8.94960351e-01  2.39785213e-02  9.94197462e-01  2.82206748e-02
  1.10419563e+00  3.20159192e-02  2.97197914e+00  2.15402448e-02]"
1842,"[ 9.58413414e-01 -1.56437734e-02  1.91429129e+00 -3.99230006e-02
  2.86611069e+00 -7.44749450e-02  3.81511282e+00 -1.18621838e-01
  4.75909698e+00 -1.72759722e-01  5.70054560e+00 -2.35533060e-01
  6.63697625e+00 -3.08297389e-01  7.56771115e+00 -3.89811487e-01
  8.49303203e+00 -4.79115862e-01  9.41141594e+00 -5.77847775e-01
  1.03224668e+01 -6.83806511e-01  1.12259030e+01 -7.97951564e-01
  1.21200872e+01 -9.18759989e-01  1.30050193e+01 -1.04623178e+00
  1.38784988e+01 -1.18076299e+00  1.47413707e+01 -1.31947513e+00
  1.55918304e+01 -1.46496495e+00  1.64297636e+01 -1.61407225e+00
  1.72548885e+01 -1.76775653e+00  1.80646084e+01 -1.92421309e+00
  1.88611241e+01 -2.08304592e+00  1.96400340e+01 -2.24504708e+00
  2.04041023e+01 -2.40790156e+00  2.11498871e+01 -2.57268315e+00
  2.18782336e+01 -2.73651338e+00  2.25885784e+01 -2.90131123e+00
  2.32795658e+01 -3.06459427e+00  2.39518738e+01 -3.22760371e+00
  2.46060656e+01 -3.38842056e+00  3.07559503e+01 -5.01488402e+00]"
1843,"[ 4.49109669e-01  1.22695560e-03  8.93220900e-01  2.32892423e-03
  1.33333338e+00  3.33090327e-03  1.76642305e+00  5.15758805e-03
  2.19353960e+00  5.83460094e-03  2.61468301e+00  5.36194194e-03
  3.02880362e+00  5.71398869e-03  3.43792579e+00  5.94104846e-03
  3.84107483e+00  5.01843633e-03  4.24022512e+00  3.99583462e-03
  4.63437697e+00  2.84824593e-03  5.02652945e+00  1.65066245e-03
  5.41370848e+00 -6.71595523e-04  5.79886315e+00 -2.04416077e-03
  6.18104375e+00 -4.49140573e-03  6.56025028e+00 -8.01333039e-03
  6.93443338e+00 -1.06605545e-02  7.30361805e+00 -1.34327656e-02
  7.66680458e+00 -1.63549611e-02  8.02201862e+00 -2.04768233e-02
  8.36721078e+00 -2.38489719e-02  8.70138138e+00 -2.64964043e-02
  9.02358073e+00 -3.04434930e-02  9.33075977e+00 -3.37658551e-02
  9.62291850e+00 -3.64634907e-02  9.89808254e+00 -3.95860820e-02
  1.01552272e+01 -4.21589389e-02  1.03933778e+01 -4.52067463e-02
  1.06135090e+01 -4.77048193e-02  1.18762146e+01 -6.01443564e-02]"
1844,"[ 3.26013797e-01  6.59181095e-05  6.42027998e-01  2.21835004e-04
  9.49033565e-01 -5.41208695e-04  1.24403962e+00 -1.19625385e-03
  1.52902807e+00 -3.76121922e-03  1.80201702e+00 -6.21818606e-03
  2.06298845e+00 -1.05670733e-02  2.31196036e+00 -1.48079621e-02
  2.54991473e+00 -2.09497712e-02  2.77586057e+00 -2.79835412e-02
  2.99080687e+00 -3.49183126e-02  3.19374465e+00 -4.27450449e-02
  3.38567387e+00 -5.14727381e-02  3.56659454e+00 -6.11013921e-02
  3.73651566e+00 -7.06310475e-02  3.89543722e+00 -8.00617042e-02
  4.04335923e+00 -8.93933622e-02  4.18027268e+00 -9.96259810e-02
  4.30619558e+00 -1.08759642e-01  4.42011896e+00 -1.17785304e-01
  4.52205183e+00 -1.25703008e-01  4.61198519e+00 -1.33512714e-01
  4.69092799e+00 -1.40223461e-01  4.75588036e+00 -1.45808251e-01
  4.80984217e+00 -1.50294082e-01  4.85181347e+00 -1.53671955e-01
  4.88278521e+00 -1.56950830e-01  4.90677524e+00 -1.58166787e-01
  4.90677524e+00 -1.58166787e-01  4.90677524e+00 -1.58166787e-01]"
1845,"[7.43688537e-01 1.83318055e-03 1.47036027e+00 4.32094310e-03
 2.18101049e+00 7.36623699e-03 2.87454685e+00 1.00708334e-02
 3.54907585e+00 1.36241132e-02 4.20340811e+00 1.61325681e-02
 4.83773773e+00 1.95867571e-02 5.45087533e+00 2.20931719e-02
 6.04301501e+00 2.56423713e-02 6.61287035e+00 2.73455678e-02
 7.16063543e+00 2.91933202e-02 7.68521793e+00 3.02873998e-02
 8.18671491e+00 3.16230860e-02 8.66502930e+00 3.22050993e-02
 9.12016112e+00 3.20334398e-02 9.55121213e+00 3.22004376e-02
 9.96007584e+00 3.15167118e-02 1.03448587e+01 3.11716434e-02
 1.07075514e+01 3.09711308e-02 1.10480567e+01 2.99198948e-02
 1.13675642e+01 2.99114434e-02 1.16649814e+01 3.00475479e-02
 1.19422989e+01 3.01341071e-02 1.21995167e+01 3.01711208e-02
 1.24377271e+01 3.10568179e-02 1.26559349e+01 3.28882489e-02
 1.28560336e+01 3.44760333e-02 1.30390184e+01 3.57231201e-02
 1.32040882e+01 3.87171191e-02 1.41206622e+01 6.18723040e-02]"
1846,"[ 4.02057075e-01 -1.76309232e-03  7.88117950e-01 -3.17747102e-03
  1.15718286e+00 -4.22134150e-03  1.50923002e+00 -5.89446624e-03
  1.84325966e+00 -8.17505063e-03  2.15931537e+00 -9.06356973e-03
  2.45835332e+00 -1.05813431e-02  2.73937375e+00 -1.27065761e-02
  3.00342002e+00 -1.34615384e-02  3.24944876e+00 -1.48239604e-02
  3.47948131e+00 -1.58376687e-02  3.69349586e+00 -1.75024259e-02
  3.89051445e+00 -1.87966749e-02  4.07053708e+00 -1.97204157e-02
  4.23556327e+00 -2.03172374e-02  4.38457147e+00 -2.15651081e-02
  4.51858323e+00 -2.24860597e-02  4.63659879e+00 -2.30582976e-02
  4.74061767e+00 -2.33254112e-02  4.82961833e+00 -2.42653682e-02
  4.90462231e+00 -2.49002008e-02  4.96660758e+00 -2.62514661e-02
  5.01561774e+00 -2.63196391e-02  5.05360871e+00 -2.71478339e-02
  5.07960253e+00 -2.77144935e-02  5.09759826e+00 -2.81067963e-02
  5.09759826e+00 -2.81067963e-02  5.09759826e+00 -2.81067963e-02
  5.09759826e+00 -2.81067963e-02  5.09759826e+00 -2.81067963e-02]"
1847,"[ 6.92450577e-01 -5.67437851e-03  1.35892745e+00 -1.51390858e-02
  1.99679936e+00 -2.59290641e-02  2.60869757e+00 -4.05093711e-02
  3.19297727e+00 -5.65790006e-02  3.75144731e+00 -7.54525070e-02
  4.28328530e+00 -9.59793872e-02  4.78947769e+00 -1.18323693e-01
  5.27117497e+00 -1.41663023e-01  5.72936361e+00 -1.66161430e-01
  6.16322120e+00 -1.90668409e-01  6.57373419e+00 -2.15348013e-01
  6.96188904e+00 -2.40364293e-01  7.32702739e+00 -2.63580294e-01
  7.67194456e+00 -2.86474622e-01  7.99466763e+00 -3.08719174e-01
  8.29749761e+00 -3.28669149e-01  8.58125691e+00 -3.47475051e-01
  8.84594552e+00 -3.65136880e-01  9.09271394e+00 -3.80832235e-01
  9.32254863e+00 -3.94725167e-01  9.53643605e+00 -4.06979728e-01
  9.73421213e+00 -4.18582371e-01  9.91702738e+00 -4.28710694e-01
  1.00858683e+01 -4.37528748e-01  1.02407348e+01 -4.45036535e-01
  1.03826133e+01 -4.51398105e-01  1.05103535e+01 -4.57435858e-01
  1.06270786e+01 -4.62655498e-01  1.12508164e+01 -4.85287184e-01]"
1848,"[ 1.02660342e+00 -1.59817905e-02  2.04708686e+00 -4.27128065e-02
  3.06214417e+00 -8.14253536e-02  4.07108150e+00 -1.30887126e-01
  5.07362962e+00 -1.92061201e-01  6.06882545e+00 -2.64678347e-01
  7.05666900e+00 -3.48738567e-01  8.03646642e+00 -4.43009553e-01
  9.00602233e+00 -5.47915924e-01  9.96587518e+00 -6.61531528e-01
  1.09150619e+01 -7.83587134e-01  1.18523502e+01 -9.14776591e-01
  1.27782785e+01 -1.05317375e+00  1.36911899e+01 -1.19727706e+00
  1.45908152e+01 -1.34804962e+00  1.54757666e+01 -1.50302681e+00
  1.63470073e+01 -1.66247785e+00  1.72028804e+01 -1.82490122e+00
  1.80424226e+01 -1.99002768e+00  1.88665973e+01 -2.15812646e+00
  1.96730534e+01 -2.32646373e+00  2.04627542e+01 -2.49530870e+00
  2.12344674e+01 -2.66535524e+00  2.19890006e+01 -2.83371411e+00
  2.27258153e+01 -3.00231146e+00  2.34444869e+01 -3.16895192e+00
  2.41450155e+01 -3.33363547e+00  2.48271319e+01 -3.49732521e+00
  2.54913743e+01 -3.65809497e+00  3.15795768e+01 -5.22403790e+00]"
1849,"[ 9.88039334e-01 -1.46380970e-02  1.96585845e+00 -3.99320404e-02
  2.93495555e+00 -7.42219075e-02  3.89383244e+00 -1.19167621e-01
  4.84109648e+00 -1.72307350e-01  5.77648038e+00 -2.34604709e-01
  6.69805691e+00 -3.05525090e-01  7.60705699e+00 -3.84372185e-01
  8.49989346e+00 -4.69113171e-01  9.37849355e+00 -5.60282652e-01
  1.02399664e+01 -6.57078721e-01  1.10845794e+01 -7.58537765e-01
  1.19113688e+01 -8.64392482e-01  1.27186748e+01 -9.73144654e-01
  1.35084246e+01 -1.08532889e+00  1.42777273e+01 -1.20014327e+00
  1.50278139e+01 -1.31689150e+00  1.57577207e+01 -1.43530626e+00
  1.64684113e+01 -1.55565487e+00  1.71589222e+01 -1.67767002e+00
  1.78297880e+01 -1.79942448e+00  1.84817049e+01 -1.92214917e+00
  1.91146729e+01 -2.04584409e+00  1.97292268e+01 -2.16858202e+00
  2.03257954e+01 -2.29255748e+00  2.09039497e+01 -2.41557594e+00
  2.14646534e+01 -2.53790471e+00  2.20081739e+01 -2.65858017e+00
  2.25361709e+01 -2.77910055e+00  2.72905266e+01 -3.94123922e+00]"
1850,"[ 4.83146991e-01 -5.19469795e-03  9.44579735e-01 -1.27327843e-02
  1.38429823e+00 -2.26142590e-02  1.80148700e+00 -3.36837052e-02
  2.19499062e+00 -4.67566055e-02  2.56596451e+00 -6.10174773e-02
  2.91359319e+00 -7.53109038e-02  3.23869214e+00 -9.07923018e-02
  3.54143132e+00 -1.06476221e-01  3.82279620e+00 -1.22532630e-01
  4.08411214e+00 -1.37160595e-01  4.32602467e+00 -1.52500984e-01
  4.55084462e+00 -1.66922830e-01  4.75758654e+00 -1.80256168e-01
  4.94920678e+00 -1.93010897e-01  5.12471990e+00 -2.05017052e-01
  5.28823764e+00 -2.15969051e-01  5.43761916e+00 -2.26512410e-01
  5.57517528e+00 -2.35016162e-01  5.70155152e+00 -2.43621176e-01
  5.81807326e+00 -2.50526518e-01  5.92440057e+00 -2.57703088e-01
  6.02185883e+00 -2.63349954e-01  6.11126353e+00 -2.68622532e-01
  6.19261466e+00 -2.73520823e-01  6.26608220e+00 -2.77059377e-01
  6.33346707e+00 -2.80563578e-01  6.39476927e+00 -2.84033425e-01
  6.44998881e+00 -2.87468920e-01  6.81518561e+00 -3.05807205e-01]"
1851,"[ 9.08100367e-01 -1.33687490e-02  1.80796406e+00 -3.37487120e-02
  2.69835531e+00 -6.18275655e-02  3.58147159e+00 -9.71916741e-02
  4.45415373e+00 -1.39980632e-01  5.31832514e+00 -1.90742522e-01
  6.17068704e+00 -2.46457743e-01  7.01261479e+00 -3.09597813e-01
  7.84273303e+00 -3.77691214e-01  8.65760852e+00 -4.51839258e-01
  9.45902511e+00 -5.29430832e-01  1.02432755e+01 -6.12528967e-01
  1.10102201e+01 -6.97974467e-01  1.17576615e+01 -7.86180969e-01
  1.24865614e+01 -8.77422512e-01  1.31930728e+01 -9.70602933e-01
  1.38784316e+01 -1.06503455e+00  1.45416760e+01 -1.16044333e+00
  1.51806086e+01 -1.25724291e+00  1.57979749e+01 -1.35309621e+00
  1.63913034e+01 -1.44937858e+00  1.69618298e+01 -1.54540236e+00
  1.75095543e+01 -1.64116753e+00  1.80357124e+01 -1.73598643e+00
  1.85425017e+01 -1.82944541e+00  1.90286865e+01 -1.92223216e+00
  1.94974259e+01 -2.01420709e+00  1.99487199e+01 -2.10537018e+00
  2.03838043e+01 -2.19503376e+00  2.42188414e+01 -3.06634786e+00]"
1852,"[ 9.37369097e-02 -1.17972657e-03  1.77276140e-01 -2.27378280e-03
  2.51596590e-01 -3.48651543e-03  3.17677158e-01 -5.02227122e-03
  3.76701089e-01 -6.10649834e-03  4.27485138e-01 -7.51374861e-03
  4.73170348e-01 -8.87816372e-03  5.13756718e-01 -1.01997437e-02
  5.50427494e-01 -1.07039366e-02  5.83957227e-01 -1.15739879e-02
  6.16508062e-01 -1.22396924e-02  6.49058896e-01 -1.29053969e-02
  6.82588629e-01 -1.37754482e-02  7.20238304e-01 -1.44839879e-02
  7.61029020e-01 -1.48266692e-02  8.07897475e-01 -1.54165325e-02
  8.60843668e-01 -1.62535777e-02  9.23008642e-01 -1.69719465e-02
  9.93413498e-01 -1.73672922e-02  1.07479058e+00 -1.90315535e-02
  1.16656970e+00 -1.98025865e-02  1.26932104e+00 -2.18425353e-02
  1.38422786e+00 -2.43768478e-02  1.51149450e+00 -2.64266257e-02
  1.65071228e+00 -2.99496659e-02  1.80424767e+00 -3.33968649e-02
  1.97091744e+00 -3.75427745e-02  2.15072158e+00 -4.23873947e-02
  2.34443465e+00 -4.91139708e-02  5.14863843e+00 -1.61515732e-01]"
1853,"[ 2.71532579e-01  2.42327025e-04  5.44911366e-01 -7.76898488e-04
  8.19416326e-01 -9.40709511e-04  1.09603825e+00 -3.84485394e-04
  1.37450639e+00 -1.08981382e-03  1.65509149e+00 -1.07510710e-03
  1.93864898e+00 -1.46653843e-03  2.22432343e+00 -1.13793462e-03
  2.51297026e+00 -1.21546886e-03  2.80458947e+00 -1.69914114e-03
  3.09819027e+00 -2.45357213e-03  3.39489884e+00 -2.62334732e-03
  3.69358899e+00 -3.06388122e-03  3.99525152e+00 -3.91055316e-03
  4.29804023e+00 -3.90181062e-03  4.60267514e+00 -5.15462061e-03
  4.90843623e+00 -5.55201611e-03  5.21505273e+00 -7.07558480e-03
  5.51968764e+00 -8.32839479e-03  5.82333176e+00 -9.44582544e-03
  6.12373274e+00 -1.21387057e-02  6.42017054e+00 -1.42900686e-02
  6.71052820e+00 -1.66199492e-02  6.99282414e+00 -1.88575889e-02
  7.26692296e+00 -2.19937814e-02  7.52985229e+00 -2.56223888e-02
  7.78174751e+00 -2.87526171e-02  8.01936548e+00 -3.29599161e-02
  8.24396774e+00 -3.63980774e-02  9.66746634e+00 -7.04236366e-02]"
1854,"[6.37454781e-01 6.73814200e-03 1.26677015e+00 1.60743593e-02
 1.88694735e+00 2.79588760e-02 2.49898514e+00 4.24414681e-02
 3.10193453e+00 5.84735992e-02 3.69574575e+00 7.70540298e-02
 4.27847106e+00 9.70844480e-02 4.85210797e+00 1.18664405e-01
 5.41470874e+00 1.40695590e-01 5.96627337e+00 1.63178002e-01
 6.50780062e+00 1.86161416e-01 7.03829173e+00 2.09596058e-01
 7.55879524e+00 2.32532942e-01 8.06726384e+00 2.55871278e-01
 8.56574484e+00 2.78711856e-01 9.05229049e+00 2.99956365e-01
 9.52879876e+00 3.21701877e-01 9.99332191e+00 3.42850079e-01
 1.04458599e+01 3.63400973e-01 1.08864128e+01 3.83354558e-01
 1.13149806e+01 4.02710833e-01 1.17295657e+01 4.21370249e-01
 1.21311670e+01 4.39382579e-01 1.25177370e+01 4.57647034e-01
 1.28893257e+01 4.75164852e-01 1.32458831e+01 4.92934795e-01
 1.35855115e+01 5.08859789e-01 1.39081111e+01 5.24937356e-01
 1.42126832e+01 5.41117720e-01 1.64820693e+01 6.70238166e-01]"
1855,"[6.09664431e-01 2.69851934e-03 1.21353089e+00 7.92359917e-03
 1.80934007e+00 1.28653383e-02 2.39727014e+00 1.95157848e-02
 2.97723202e+00 2.68789147e-02 3.54723367e+00 3.51328987e-02
 4.10827109e+00 4.41886514e-02 4.66034430e+00 5.40461729e-02
 5.20227910e+00 6.28025006e-02 5.73334672e+00 7.35347919e-02
 6.25427593e+00 8.31658894e-02 6.76515582e+00 9.26918170e-02
 7.26499035e+00 1.02201660e-01 7.75278351e+00 1.11784504e-01
 8.23052735e+00 1.21262179e-01 8.69614073e+00 1.29816830e-01
 9.14962365e+00 1.37448459e-01 9.59106520e+00 1.45153088e-01
 1.00203763e+01 1.51934695e-01 1.04376460e+01 1.58789302e-01
 1.08427853e+01 1.64720887e-01 1.12357940e+01 1.69729449e-01
 1.16157654e+01 1.74900097e-01 1.19836064e+01 1.79147722e-01
 1.23404020e+01 1.83379262e-01 1.26850671e+01 1.86687780e-01
 1.30176909e+01 1.90069298e-01 1.33392693e+01 1.93434733e-01
 1.36497133e+01 1.95788059e-01 1.64425918e+01 2.38151751e-01]"
1856,"[ 6.57531724e-01 -3.61006008e-03  1.31013632e+00 -8.53292799e-03
  1.95787676e+00 -1.57666199e-02  2.59875700e+00 -2.54370524e-02
  3.23078101e+00 -3.76701423e-02  3.85607075e+00 -5.43360051e-02
  4.47050822e+00 -7.36904419e-02  5.07621538e+00 -9.76035683e-02
  5.67213125e+00 -1.25140327e-01  6.25625980e+00 -1.56426633e-01
  6.82966201e+00 -1.92397546e-01  7.39121394e+00 -2.31119992e-01
  7.94004350e+00 -2.74652960e-01  8.47602476e+00 -3.21000419e-01
  8.99922069e+00 -3.71160385e-01  9.50757229e+00 -4.24260758e-01
  1.00010796e+01 -4.80301538e-01  1.04796796e+01 -5.38284710e-01
  1.09423742e+01 -5.98273231e-01  1.13891636e+01 -6.60267101e-01
  1.18189868e+01 -7.23331263e-01  1.22318436e+01 -7.87465717e-01
  1.26276712e+01 -8.51672447e-01  1.30054716e+01 -9.16014410e-01
  1.33673037e+01 -9.81363706e-01  1.37109826e+01 -1.04485220e+00
  1.40376323e+01 -1.10841298e+00  1.43471898e+01 -1.17104801e+00
  1.46395922e+01 -1.23175929e+00  1.68629432e+01 -1.77085028e+00]"
1857,"[ 7.87063496e-01  2.31556817e-04  1.56012817e+00  2.81118761e-04
  2.31820712e+00 -8.64229304e-04  3.06028742e+00 -2.21757151e-03
  3.78436924e+00 -3.80490713e-03  4.49047858e+00 -7.62606715e-03
  5.17658961e+00 -1.17072199e-02  5.84171541e+00 -1.70612804e-02
  6.48485607e+00 -2.37012483e-02  7.10602459e+00 -3.26270392e-02
  7.70319514e+00 -4.18648214e-02  8.27638071e+00 -5.24145102e-02
  8.82358149e+00 -6.43021050e-02  9.34578437e+00 -7.65146907e-02
  9.84100254e+00 -9.00781819e-02  1.03092100e+01 -1.02992748e-01
  1.07504067e+01 -1.15258388e-01  1.11636058e+01 -1.27888019e-01
  1.15497942e+01 -1.39868723e-01  1.19089588e+01 -1.50200587e-01
  1.22411128e+01 -1.59883526e-01  1.25462430e+01 -1.67917624e-01
  1.28253624e+01 -1.75289796e-01  1.30794580e+01 -1.80987129e-01
  1.33095295e+01 -1.84996622e-01  1.35156031e+01 -1.89318106e-01
  1.37006525e+01 -1.91912751e-01  1.38646906e+01 -1.93780473e-01
  1.40087305e+01 -1.95908188e-01  1.47589141e+01 -2.05156857e-01]"
1858,"[ 5.68204619e-01 -1.22922254e-03  1.13054706e+00 -4.83222739e-03
  1.68590338e+00 -8.87594057e-03  2.23227756e+00 -1.34862788e-02
  2.76973256e+00 -1.96612581e-02  3.29720739e+00 -2.64658208e-02
  3.81382996e+00 -3.59589575e-02  4.31847634e+00 -4.62075942e-02
  4.81114652e+00 -5.72117308e-02  5.29196642e+00 -7.09673998e-02
  5.76087309e+00 -8.64765850e-02  6.21786653e+00 -1.03739286e-01
  6.66394474e+00 -1.22692545e-01  7.09810972e+00 -1.43399321e-01
  7.52142244e+00 -1.66794670e-01  7.93481796e+00 -1.91817619e-01
  8.33829627e+00 -2.18468167e-01  8.73285539e+00 -2.46683357e-01
  9.11955631e+00 -2.77398245e-01  9.49733803e+00 -3.09677775e-01
  9.86925758e+00 -3.44331087e-01  1.02342540e+01 -3.80423123e-01
  1.05943232e+01 -4.17827967e-01  1.09495913e+01 -4.58541652e-01
  1.13009303e+01 -5.00505185e-01  1.16484031e+01 -5.44716585e-01
  1.19930077e+01 -5.91112892e-01  1.23357423e+01 -6.39631147e-01
  1.26776677e+01 -6.91206410e-01  1.63327287e+01 -1.45059637e+00]"
1859,"[ 6.60631761e-01 -2.58384253e-03  1.29828192e+00 -6.08743975e-03
  1.91394968e+00 -1.04708023e-02  2.50663583e+00 -1.57739196e-02
  3.07638037e+00 -2.29959916e-02  3.62114491e+00 -3.12177970e-02
  4.14292784e+00 -4.03593571e-02  4.64072998e+00 -5.04606612e-02
  5.11355211e+00 -6.15616987e-02  5.56131426e+00 -7.16640693e-02
  5.98409640e+00 -8.27661732e-02  6.38285776e+00 -9.38288211e-02
  6.75655913e+00 -1.03892802e-01  7.10623971e+00 -1.13917327e-01
  7.43082032e+00 -1.21943985e-01  7.73237934e+00 -1.29891198e-01
  8.00987758e+00 -1.36799754e-01  8.26527345e+00 -1.41590475e-01
  8.49864692e+00 -1.46261762e-01  8.71195642e+00 -1.49734435e-01
  8.90424272e+00 -1.53047684e-01  9.07842345e+00 -1.54083141e-01
  9.23361938e+00 -1.55878395e-01  9.37174893e+00 -1.56355067e-01
  9.49485049e+00 -1.56432380e-01  9.60092566e+00 -1.56190311e-01
  9.69397124e+00 -1.55468903e-01  9.77402722e+00 -1.55267357e-01
  9.84105360e+00 -1.54586471e-01  1.00942111e+01 -1.53461971e-01]"
1860,"[5.89338214e-01 1.21237883e-03 1.17664173e+00 3.35212529e-03
 1.75891250e+00 6.31126269e-03 2.33818520e+00 9.16242342e-03
 2.91242516e+00 1.28329751e-02 3.48266771e+00 1.63595579e-02
 4.04787750e+00 2.07055316e-02 4.60908989e+00 2.49075364e-02
 5.16430616e+00 2.88935879e-02 5.71552503e+00 3.27356705e-02
 6.26074778e+00 3.63617997e-02 6.80093779e+00 4.08073199e-02
 7.33513167e+00 4.50368867e-02 7.86133075e+00 4.89785158e-02
 8.38153371e+00 5.27041915e-02 8.89370586e+00 5.71412814e-02
 9.39684785e+00 6.22537935e-02 9.89099567e+00 6.70423754e-02
 1.03751500e+01 7.14710352e-02 1.08482754e+01 7.65031325e-02
 1.13113713e+01 8.21746597e-02 1.17624390e+01 8.84136323e-02
 1.22024779e+01 9.52560424e-02 1.26305245e+01 1.01666546e-01
 1.30465429e+01 1.08644495e-01 1.34515324e+01 1.16225881e-01
 1.38444937e+01 1.24374713e-01 1.42254628e+01 1.32091638e-01
 1.45944037e+01 1.40376009e-01 1.78684695e+01 2.25271926e-01]"
